# counts along tube 10
# position of bar 800.000582
0	0.0	0.0
1	2.0	1.41421356237
2	8.0	2.82842712475
3	4.0	2.0
4	20.0	4.472135955
5	27.0	5.19615242271
6	51.0	7.14142842854
7	90.0	9.48683298051
8	224.0	14.9666295471
9	516.0	22.7156333832
10	702.0	26.495282599
11	799.0	28.2665880502
12	793.0	28.1602556807
13	809.0	28.4429253067
14	866.0	29.4278779391
15	837.0	28.930952283
16	855.0	29.2403830344
17	844.0	29.0516780927
18	799.0	28.2665880502
19	794.0	28.1780056072
20	879.0	29.6479341607
21	863.0	29.3768616431
22	823.0	28.6879765756
23	875.0	29.5803989155
24	843.0	29.0344622819
25	806.0	28.3901391332
26	850.0	29.1547594742
27	855.0	29.2403830344
28	871.0	29.5127091267
29	875.0	29.5803989155
30	812.0	28.4956136976
31	851.0	29.1719042916
32	850.0	29.1547594742
33	857.0	29.2745623366
34	800.0	28.2842712475
35	882.0	29.6984848098
36	829.0	28.7923600978
37	809.0	28.4429253067
38	884.0	29.7321374946
39	858.0	29.2916370318
40	887.0	29.7825452237
41	828.0	28.7749891399
42	843.0	29.0344622819
43	818.0	28.6006992922
44	866.0	29.4278779391
45	889.0	29.8161030318
46	862.0	29.3598365118
47	832.0	28.8444102037
48	823.0	28.6879765756
49	801.0	28.3019433962
50	845.0	29.0688837075
51	804.0	28.3548937575
52	900.0	30.0
53	780.0	27.9284800875
54	836.0	28.9136645896
55	840.0	28.9827534924
56	814.0	28.5306852354
57	806.0	28.3901391332
58	810.0	28.4604989415
59	841.0	29.0
60	832.0	28.8444102037
61	849.0	29.1376045687
62	849.0	29.1376045687
63	879.0	29.6479341607
64	843.0	29.0344622819
65	858.0	29.2916370318
66	809.0	28.4429253067
67	770.0	27.748873851
68	826.0	28.7402157264
69	804.0	28.3548937575
70	845.0	29.0688837075
71	807.0	28.4077454227
72	767.0	27.6947648483
73	850.0	29.1547594742
74	849.0	29.1376045687
75	829.0	28.7923600978
76	881.0	29.6816441593
