# counts along tube 10
# position of bar 700.000573
0	0.0	0.0
1	0.0	0.0
2	10.0	3.16227766017
3	6.0	2.44948974278
4	14.0	3.74165738677
5	21.0	4.58257569496
6	66.0	8.12403840464
7	96.0	9.79795897113
8	246.0	15.6843871414
9	549.0	23.4307490277
10	819.0	28.6181760425
11	838.0	28.9482296523
12	848.0	29.1204395571
13	817.0	28.5832118559
14	857.0	29.2745623366
15	847.0	29.1032644217
16	883.0	29.7153159162
17	876.0	29.5972971739
18	830.0	28.8097205818
19	850.0	29.1547594742
20	861.0	29.3428015022
21	820.0	28.6356421266
22	826.0	28.7402157264
23	842.0	29.0172362571
24	829.0	28.7923600978
25	855.0	29.2403830344
26	842.0	29.0172362571
27	828.0	28.7749891399
28	869.0	29.478805946
29	827.0	28.7576076891
30	855.0	29.2403830344
31	843.0	29.0344622819
32	891.0	29.8496231132
33	876.0	29.5972971739
34	849.0	29.1376045687
35	808.0	28.4253408071
36	863.0	29.3768616431
37	853.0	29.206163733
38	890.0	29.8328677804
39	800.0	28.2842712475
40	845.0	29.0688837075
41	822.0	28.6705423737
42	824.0	28.7054001888
43	806.0	28.3901391332
44	847.0	29.1032644217
45	884.0	29.7321374946
46	870.0	29.4957624075
47	817.0	28.5832118559
48	844.0	29.0516780927
49	776.0	27.8567765544
50	949.0	30.8058436015
51	822.0	28.6705423737
52	824.0	28.7054001888
53	801.0	28.3019433962
54	819.0	28.6181760425
55	827.0	28.7576076891
56	860.0	29.3257565972
57	838.0	28.9482296523
58	847.0	29.1032644217
59	805.0	28.3725219182
60	842.0	29.0172362571
61	833.0	28.8617393793
62	809.0	28.4429253067
63	841.0	29.0
64	817.0	28.5832118559
65	824.0	28.7054001888
66	789.0	28.0891438104
67	856.0	29.2574776767
68	842.0	29.0172362571
69	809.0	28.4429253067
70	848.0	29.1204395571
71	839.0	28.9654967159
72	800.0	28.2842712475
73	856.0	29.2574776767
74	847.0	29.1032644217
75	832.0	28.8444102037
76	826.0	28.7402157264
77	797.0	28.231188427
78	801.0	28.3019433962
79	814.0	28.5306852354
80	815.0	28.5482048472
81	824.0	28.7054001888
82	797.0	28.231188427
83	829.0	28.7923600978
84	825.0	28.7228132327
85	858.0	29.2916370318
86	865.0	29.4108823397
87	835.0	28.8963665536
88	836.0	28.9136645896
89	805.0	28.3725219182
90	836.0	28.9136645896
91	882.0	29.6984848098
92	868.0	29.4618397253
93	794.0	28.1780056072
94	865.0	29.4108823397
95	860.0	29.3257565972
96	812.0	28.4956136976
97	754.0	27.4590604355
98	862.0	29.3598365118
99	813.0	28.5131548588
100	762.0	27.6043474837
101	812.0	28.4956136976
102	844.0	29.0516780927
103	783.0	27.9821371593
104	800.0	28.2842712475
105	819.0	28.6181760425
106	834.0	28.8790581564
107	804.0	28.3548937575
108	821.0	28.6530975638
109	789.0	28.0891438104
110	850.0	29.1547594742
111	856.0	29.2574776767
112	752.0	27.4226184016
113	826.0	28.7402157264
114	842.0	29.0172362571
115	818.0	28.6006992922
116	848.0	29.1204395571
117	846.0	29.0860791445
118	803.0	28.3372546306
119	802.0	28.319604517
120	800.0	28.2842712475
121	787.0	28.0535202782
122	774.0	27.8208554865
123	824.0	28.7054001888
124	839.0	28.9654967159
125	872.0	29.5296461205
126	859.0	29.3087017795
127	867.0	29.4448637287
128	817.0	28.5832118559
129	857.0	29.2745623366
130	825.0	28.7228132327
131	819.0	28.6181760425
132	839.0	28.9654967159
133	800.0	28.2842712475
134	759.0	27.5499546279
135	849.0	29.1376045687
136	851.0	29.1719042916
137	798.0	28.2488937837
138	868.0	29.4618397253
139	822.0	28.6705423737
140	850.0	29.1547594742
141	855.0	29.2403830344
142	848.0	29.1204395571
143	808.0	28.4253408071
144	820.0	28.6356421266
145	860.0	29.3257565972
146	800.0	28.2842712475
147	809.0	28.4429253067
148	803.0	28.3372546306
149	797.0	28.231188427
150	827.0	28.7576076891
151	864.0	29.3938769134
152	787.0	28.0535202782
153	880.0	29.6647939484
154	793.0	28.1602556807
155	765.0	27.6586333719
156	850.0	29.1547594742
157	788.0	28.0713376952
158	817.0	28.5832118559
159	760.0	27.5680975042
160	761.0	27.5862284483
161	764.0	27.6405499222
162	789.0	28.0891438104
163	671.0	25.903667694
164	513.0	22.6495033058
165	249.0	15.7797338381
166	88.0	9.38083151965
167	46.0	6.78232998313
168	37.0	6.0827625303
169	29.0	5.38516480713
170	21.0	4.58257569496
171	23.0	4.79583152331
172	34.0	5.83095189485
173	53.0	7.28010988928
174	121.0	11.0
175	312.0	17.6635217327
176	602.0	24.5356882928
177	716.0	26.7581763205
178	783.0	27.9821371593
179	774.0	27.8208554865
180	781.0	27.946377225
181	779.0	27.9105714739
182	787.0	28.0535202782
183	856.0	29.2574776767
184	758.0	27.5317997959
185	843.0	29.0344622819
186	833.0	28.8617393793
187	822.0	28.6705423737
188	833.0	28.8617393793
189	822.0	28.6705423737
190	767.0	27.6947648483
191	782.0	27.9642629082
192	812.0	28.4956136976
193	814.0	28.5306852354
194	763.0	27.6224546339
195	812.0	28.4956136976
196	776.0	27.8567765544
197	792.0	28.1424945589
198	811.0	28.4780617318
199	851.0	29.1719042916
200	844.0	29.0516780927
201	806.0	28.3901391332
202	820.0	28.6356421266
203	837.0	28.930952283
204	745.0	27.2946881279
205	798.0	28.2488937837
206	817.0	28.5832118559
207	819.0	28.6181760425
208	775.0	27.8388218142
209	791.0	28.1247222209
210	800.0	28.2842712475
211	796.0	28.2134719593
212	796.0	28.2134719593
213	811.0	28.4780617318
214	815.0	28.5482048472
215	807.0	28.4077454227
216	791.0	28.1247222209
217	726.0	26.9443871706
218	831.0	28.8270706108
219	825.0	28.7228132327
220	862.0	29.3598365118
221	822.0	28.6705423737
222	815.0	28.5482048472
223	796.0	28.2134719593
224	833.0	28.8617393793
225	750.0	27.3861278753
226	798.0	28.2488937837
227	755.0	27.4772633281
228	809.0	28.4429253067
229	827.0	28.7576076891
230	819.0	28.6181760425
231	742.0	27.2396769438
232	728.0	26.9814751265
233	779.0	27.9105714739
234	808.0	28.4253408071
235	809.0	28.4429253067
236	806.0	28.3901391332
237	782.0	27.9642629082
238	767.0	27.6947648483
239	785.0	28.0178514522
240	755.0	27.4772633281
241	779.0	27.9105714739
242	743.0	27.2580263409
243	779.0	27.9105714739
244	815.0	28.5482048472
245	822.0	28.6705423737
246	745.0	27.2946881279
247	700.0	26.4575131106
248	527.0	22.9564805665
249	329.0	18.1383571472
250	154.0	12.409673646
251	115.0	10.7238052948
252	67.0	8.18535277187
253	26.0	5.09901951359
254	45.0	6.7082039325
255	15.0	3.87298334621
